OBJECTID,X,Y,DEM,最湿温度,最湿湿度,最干温度,最干湿度,气温较差,暖季温度,暖季湿度,年平均雨,冷季温度,冷季湿度,年平均气
176,119.410004,33.327202,-1,26.8871727,83.4396286,8.558089256,70.89814758,8.317117691,25.65419197,81.79624939,1027.336548,4.736409187,72.86373901,15.00718594
177,119.652,33.4063,0,26.83414078,83.81751251,7.473406315,71.56997681,8.278754234,25.59010696,82.23044586,1028.244629,4.627235889,73.45657349,14.95144272
178,119.484001,33.4683,0,26.83706093,83.59779358,8.49633503,70.90834045,8.349067688,25.5909996,81.93811035,1020.748596,4.624903679,72.82081604,14.90674305
179,120.318001,33.1572,4,26.74552155,84.5078125,5.484261036,73.73295593,8.219410896,25.57896996,83.27577209,1054.269409,4.694522381,75.55145264,15.07796288
180,120.648003,33.032002,3,26.73132515,84.34308624,5.590594769,73.87078094,8.128536224,25.67455864,83.14418793,1066.387573,4.862175465,75.77561951,15.25673389
181,119.745003,33.2038,2,26.90634346,83.69915771,7.093278408,71.95304871,8.209240913,25.68024635,82.20723724,1042.956909,4.779661179,73.91561127,15.03488064
182,120.483002,33.094601,3,26.7456646,84.5597229,5.39632082,73.97608185,8.211031914,25.58757019,83.37177277,1057.97998,4.72407198,75.79484558,15.11911488
183,119.912003,33.141899,4,26.86722946,83.96070099,6.402347565,72.56787872,8.206708908,25.64895821,82.56565094,1046.470459,4.75735569,74.47720337,15.05438137
184,120.078003,33.079899,1,26.78035927,84.36572266,5.662479877,73.56920624,8.212135315,25.61034203,83.12004089,1055.432617,4.740813255,75.40605927,15.12791157
185,119.578003,33.265499,2,26.91691971,83.5852356,7.639241695,71.59545135,8.217134476,25.68595123,82.03390503,1039.485352,4.783677578,73.57174683,15.06506729
186,120.152,33.2197,2,26.75505638,84.33831787,5.793192863,73.17028046,8.209831238,25.58576584,83.00423431,1048.388428,4.673685551,75.01979828,15.02607632
187,120.806,32.967201,3,26.74303627,84.08914948,5.992229462,73.58214569,8.016277313,25.76829147,82.83326721,1072.911987,5.007024288,75.60735321,15.30606747
188,120.889999,32.890202,0,26.75443459,83.92314148,6.232493401,73.45399475,7.925034046,25.84234428,82.63819885,1079.118896,5.129021168,75.57480621,15.38108349
189,120.572998,32.8932,3,26.72916222,84.58128357,5.195667744,74.34246826,8.197228432,25.61807442,83.47019958,1065.865479,4.794500351,76.16229248,15.33053017
190,120.408997,32.955502,1,26.71115112,84.86174774,4.731194973,74.76472473,8.282936096,25.53510094,83.82272339,1062.112793,4.678726673,76.47709656,15.25569439
191,120.244003,33.017799,3,26.73101044,84.76275635,4.959247112,74.49154663,8.269245148,25.54731369,83.67484283,1059.966431,4.685055733,76.23052216,15.12271309
192,120.847,32.774101,0,26.71326065,83.91644287,6.095779896,73.62333679,7.881886482,25.88455963,82.62703705,1086.031128,5.199317932,75.77758026,15.40791512
193,120.737999,32.8307,3,26.75864601,84.16181946,5.858889103,73.78735352,8.038167,25.76068115,82.94983673,1074.286377,5.005919933,75.79428864,15.35658169
194,116.390999,34.286701,44,26.17918396,82.78087616,15.16586494,64.15988159,9.730752945,24.9251194,80.41892242,765.161499,4.089669704,65.82020569,14.83596992
195,116.935997,34.0299,33,26.54177284,81.19181824,15.01866531,63.91408539,9.31920433,25.37857628,78.73104858,851.9178467,4.439478397,65.81822968,14.9422884
196,116.609001,34.147499,40,26.40416527,81.95799255,14.87658501,64.37004089,9.478265762,25.20870209,79.5329361,821.3052368,4.338438988,66.10295868,14.91945839
197,116.761002,34.0891,36,26.48948097,81.50790405,14.92219353,64.09531403,9.37393856,25.31493568,79.05786133,841.6264648,4.406222343,65.95648193,14.95046329
198,117.111,33.9706,33,26.58682442,81.05581665,15.04528046,64.02563477,9.289904594,25.41630745,78.60771179,857.7069702,4.465654373,65.88381958,14.98723602
199,117.285004,33.911099,45,26.62883377,81.0763092,14.90485096,64.68323517,9.24879837,25.46327782,78.68159485,865.920166,4.513008595,66.37073517,15.00498581
200,117.459,33.851501,24,26.66771317,81.25610352,14.68059921,65.32411194,9.175784111,25.49781036,78.92559814,879.5020142,4.568842888,67.00709534,15.01868248
201,118.149002,33.611401,16,26.80402946,82.43688202,13.80094051,67.99028015,8.730271339,25.5911274,80.43706512,960.8012695,4.710630417,69.99143219,15.03211308
202,117.976997,33.6717,17,26.75592232,82.11907959,13.83612537,67.24966431,8.870410919,25.55570412,80.03114319,937.1721802,4.65647459,69.1407547,14.98979568
203,117.632004,33.791699,24,26.70430946,81.50143433,14.4588356,65.89579773,9.088759422,25.52303314,79.23167419,894.9713745,4.616477013,67.6505127,15.03026867
204,117.805,33.7318,23,26.73766327,81.771492,14.07154274,66.55873108,8.995817184,25.54852486,79.5983963,916.6622925,4.659306049,68.37458801,15.0459137
205,118.661003,33.429901,7,26.80583572,83.45140076,12.78047657,69.66622162,8.502467155,25.58888245,81.59857941,1013.390076,4.731239796,71.74291229,15.05135441
206,118.490997,33.490601,11,26.81469345,83.22622681,13.06655312,69.36037445,8.542131424,25.59849167,81.35197449,1005.0979,4.7362113,71.42312622,14.99367332
207,118.32,33.551102,17,26.77438927,82.94723511,13.07588959,68.67556,8.658380508,25.55866623,81.00823212,980.3284912,4.679470539,70.68719482,15.02383614
208,118.831001,33.369099,11,26.81502151,83.49447632,12.19375896,69.89928436,8.468087196,25.59725571,81.67398071,1017.644653,4.735140324,71.96139526,15.01847744
209,119,33.308201,10,26.86623001,83.38422394,11.51773071,70.23570251,8.395662308,25.64694023,81.64131927,1026.16748,4.775064468,72.28665924,15.06819725
210,119.168999,33.247101,5,26.9308548,83.34181213,9.873855591,70.80679321,8.303121567,25.70868111,81.68790436,1035.581299,4.841309547,72.82809448,15.07209301
211,119.336998,33.186001,7,26.95267487,83.27507019,8.331680298,71.06369781,8.249546051,25.73420525,81.66329193,1037.322021,4.85523653,73.05924988,15.12846279
212,120.004997,32.939999,3,26.801754,84.27953339,5.683811665,73.54323578,8.202260017,25.63671112,83.04042053,1057.459473,4.783995628,75.39447784,15.20153999
213,119.671997,33.063202,1,26.9545784,83.43495178,6.678690434,71.69335175,8.171874046,25.74089622,81.91092682,1044.398071,4.863593578,73.68842316,15.15316772
214,119.837997,33.001701,1,26.91926003,83.73744965,6.317956924,72.34936523,8.179432869,25.70240593,82.3197403,1048.366577,4.834197521,74.29246521,15.17283821
215,119.504997,33.1246,2,26.97963905,83.26383972,7.280566216,71.36569977,8.189961433,25.76494408,81.70367432,1043.419678,4.885465145,73.379776,15.10306168
216,120.664002,32.692101,4,26.78514481,84.10241699,5.93181324,73.77535248,8.01986599,25.79266739,82.8971405,1077.213257,5.058335304,75.81947327,15.47279549
217,120.169998,32.8782,2,26.72296333,84.79203033,4.834369183,74.6473999,8.275238037,25.54904366,83.73664856,1062.109497,4.69545269,76.37406158,15.29251289
218,120.334999,32.816299,1,26.70401764,84.95692444,4.571918488,74.93229675,8.306404114,25.51140785,83.94622803,1061.589844,4.648580551,76.61302185,15.34066296
219,120.5,32.754299,3,26.73717117,84.58022308,5.194272041,74.39173889,8.196884155,25.62501335,83.48207092,1067.065063,4.808698177,76.21535492,15.36055088
220,121.129997,32.465801,2,26.69875145,83.51248932,6.526899815,73.26744843,7.37825489,26.16944504,82.01980591,1110.966064,5.737506866,75.92178345,15.62190342
221,120.964996,32.537701,3,26.78740311,83.49372101,6.562954903,73.2503891,7.611040592,26.10705566,82.10655975,1104.097168,5.569550037,75.73310852,15.60035229
222,120.82,32.6282,5,26.75803566,83.72808075,6.310567379,73.46617126,7.796782494,25.97807884,82.41435242,1093.477783,5.349388599,75.74790192,15.5188961
223,121.380997,32.355598,0,26.61750221,83.89783478,6.452497959,73.8138504,7.053002357,26.10641289,82.27857971,1112.440552,5.748800278,76.53689575,15.72601986
224,121.292,32.4011,5,26.66081429,83.70590973,6.501767635,73.5353775,7.182545662,26.13670349,82.14337921,1111.022095,5.750095844,76.22567749,15.66044521
225,116.602997,34.028,35,26.48866272,81.71772766,14.73280239,64.80509949,9.417304039,25.30575752,79.29959869,837.03479,4.432565689,66.38673401,0
226,116.864998,33.883999,37,26.66546822,80.85380554,14.92164707,65.33429718,9.316753387,25.50167656,78.48712158,858.9008789,4.55384779,66.50411224,15.02689266
227,116.704002,33.9435,32,26.58093643,81.35299683,14.73231983,65.06755829,9.354557991,25.40277863,78.9567337,850.7167969,4.502750397,66.51194,14.99537659
228,117.388001,33.706501,23,26.73424721,81.01985168,14.70936012,65.90931702,9.183882713,25.56325531,78.73963165,881.3197632,4.630973816,67.26821899,15.0849905
229,117.213997,33.7658,28,26.73449135,80.65685272,14.9701376,65.7193222,9.270536423,25.56705475,78.33565521,868.0755615,4.60545969,66.75276947,15.06218529
230,117.560997,33.647098,23,26.75611687,81.38072968,14.44987583,66.37212372,9.067117691,25.58289528,79.17255402,901.2333984,4.689488411,68.01477051,15.09115314
231,117.040001,33.825001,37,26.72198296,80.57987213,15.05610371,65.55735779,9.307778358,25.55377769,78.23277283,861.4020996,4.57952261,66.51413727,15.01638699
232,117.734001,33.587398,20,26.78335571,81.67293549,14.09209824,66.90885162,8.969273567,25.6044693,79.56209564,923.6550293,4.734910965,68.71637726,15.10515308
233,118.077004,33.4678,17,26.87299728,82.29847717,14.52010345,68.24084473,8.689665794,25.67505836,80.36371613,973.0165405,4.845252991,70.31735229,15.13658047
234,117.905998,33.527699,19,26.82757378,81.92596436,14.46155548,67.45398712,8.837721825,25.63708878,79.88825226,943.4512939,4.784582615,69.40753174,15.12200737
235,118.759003,33.226799,13,26.77539063,83.88126373,13.09298134,69.96904755,8.470160484,25.56300163,82.0262146,1026.147461,4.736452579,72.12807465,15.11886311
236,118.588997,33.287201,19,26.7592659,83.85655975,13.52441883,69.79894257,8.497656822,25.55411148,81.97706604,1022.585327,4.72906971,71.96795654,15.08430958
237,118.418999,33.3475,13,26.79087257,83.50210571,13.57469273,69.52285767,8.531419754,25.58559227,81.6242218,1013.573303,4.754012585,71.66104889,15.11916161
238,118.249,33.4077,15,26.85588837,82.91368103,14.06358624,69.03234863,8.571547508,25.65154266,81.01798248,999.1851807,4.821483135,71.15869904,15.13143444
239,119.431999,32.983601,3,27.00216675,83.08058167,5.899112225,71.14250183,8.135887146,25.79612541,81.46595764,1040.864868,4.914251328,73.15971375,15.21781445
240,119.264999,33.044601,4,26.99639893,83.16208649,7.794214249,71.09558105,8.190039635,25.78468513,81.5613327,1043.780762,4.923285961,73.14860535,15.20458508
241,118.928001,33.166199,8,26.85013199,83.57859802,12.17084122,70.22943115,8.401231766,25.63596153,81.81158447,1031.435913,4.79681015,72.34863281,15.15587616
242,119.096001,33.1054,6,26.9450016,83.28813934,10.41316986,70.75763702,8.298558235,25.72989082,81.63476563,1039.99292,4.880553722,72.81363678,15.15851879
243,119.598999,32.922501,3,26.99339867,83.14320374,5.546177864,71.27430725,8.124164581,25.78783035,81.5417099,1041.124268,4.906178951,73.2831192,15.18458843
244,119.931999,32.7999,2,26.88101578,83.86794281,6.175066471,73.02363586,8.147976875,25.73527718,82.56890106,1060.550781,4.911422729,74.97806549,15.3490591
245,119.765999,32.861301,1,26.99076462,83.39704132,6.21343565,72.02046204,8.131115913,25.78731346,81.93996429,1053.165039,4.942173958,74.0300293,15.3079443
246,120.097,32.738499,4,26.77636528,84.37854004,5.489741802,74.00301361,8.1970644,25.64970589,83.22812653,1064.75708,4.826786995,75.84391785,15.36367893
247,120.427002,32.6152,3,26.78223228,84.22382355,5.785274029,73.93893433,8.098368645,25.73991203,83.06108093,1073.519043,4.974307537,75.90068054,15.46423912
248,120.591003,32.553398,4,26.84008217,83.82900238,6.330583096,73.47716522,7.936086178,25.89941597,82.58798981,1084.36377,5.218890667,75.65705109,15.48024178
249,120.262001,32.676899,-1,26.75460243,84.49726868,5.34683609,74.25821686,8.19944191,25.63740158,83.38563538,1066.662964,4.820345879,76.08776093,15.41699219
250,121.079002,32.367298,5,26.80961037,83.4172287,6.541734219,73.12563324,7.379036903,26.22416306,81.93217468,1113.882324,5.816594601,75.87298584,15.65418148
251,121.240997,32.305099,4,26.73328781,83.63510132,6.496853352,73.43026733,7.194630146,26.17459679,82.08392334,1112.831299,5.801212311,76.18274689,15.74155807
252,120.917,32.429501,2,26.87858772,83.36352539,6.62088728,73.08143616,7.587836742,26.18096352,81.97446442,1108.686523,5.682516098,75.6837616,15.63474178
253,120.753998,32.491501,4,26.83124924,83.54275513,6.495967865,73.27249908,7.741079807,26.06864738,82.21340942,1099.865234,5.488650322,75.68239594,15.58600426
254,121.359001,32.242901,0,26.67876816,84.01893616,6.389431,73.94248199,6.985871315,26.08205414,82.39196014,1110.148438,5.738891125,76.68990326,15.7586031
255,115.735001,34.0383,37,26.41398239,82.0643158,15.33652306,65.17536926,9.679513931,25.29919624,79.18402863,816.5371704,4.564637661,66.00747681,15.02563
256,115.982002,33.945499,34,26.42191887,82.06777191,15.20523643,65.22858429,9.654974937,25.30054283,79.24058533,819.7649536,4.56089592,66.12992859,15.03930092
257,115.894997,33.9837,40,26.41288376,82.05747223,15.35003948,65.15770721,9.679648399,25.29777145,79.17977142,816.0045776,4.560700417,65.99279022,15.03434086
258,116.969002,33.679199,33,26.79628563,80.04847717,15.36036491,65.99557495,9.352716446,25.62918472,77.71685791,855.9324341,4.601748943,66.37316132,15.10647774
259,116.481003,33.821602,32,26.58053589,81.59295654,14.39767742,65.76568604,9.385231018,25.42129898,79.2048111,859.2270508,4.59479332,67.08688354,15.10444069
260,116.620003,33.796398,30,26.64595604,81.2149353,14.54746628,65.71255493,9.332624435,25.47435188,78.85020447,859.3256226,4.580822468,66.89244843,15.11719513
261,116.794998,33.7379,30,26.74303627,80.55184174,14.97493458,65.8820343,9.321741104,25.57139969,78.21891022,861.0009766,4.602476597,66.66591644,15.07356071
262,117.142998,33.620399,24,26.78584099,80.29384613,15.15324974,66.041008,9.308778763,25.61825752,77.9841156,863.3478394,4.623138905,66.6628418,15.22281837
263,117.489998,33.5023,23,26.83736038,81.17458344,14.50317097,66.85298157,9.031599045,25.67777824,79.08467865,912.8735352,4.822539806,68.52884674,15.25399113
264,117.317001,33.561401,23,26.79229736,80.79239655,14.63506985,66.3605423,9.178294182,25.63090134,78.5759964,886.4998169,4.718802452,67.55096436,15.1378746
265,118.177002,33.264198,37,26.85931206,83.00924683,14.29150391,69.17599487,8.558645248,25.66037178,81.13188934,1004.924866,4.851665497,71.35263824,15.23634624
266,117.663002,33.443001,18,26.8710804,81.45635223,14.38596058,67.2955246,8.923265457,25.70661736,79.44555664,932.986084,4.8878479,69.21833801,15.30572796
267,117.834999,33.383499,19,26.91572952,81.72406006,14.77004528,67.87863159,8.784658432,25.74688148,79.80783844,957.8422241,4.94862318,69.96495056,15.19888401
268,118.005997,33.324001,30,26.90411377,82.29656219,14.62188625,68.46585846,8.659006119,25.71103096,80.40699768,980.7320557,4.903131485,70.60877228,15.20347214
269,118.517998,33.144402,12,26.68519783,84.50270844,14.48949051,69.96796417,8.494854927,25.48128128,82.56649017,1032.840942,4.687090397,72.25674438,15.25814342
270,118.856003,33.023998,13,26.83268356,83.86414337,13.04523373,70.43395996,8.411982536,25.63203239,82.09899139,1040.466919,4.840734005,72.62960815,15.22807217
271,118.348,33.204399,14,26.76701927,83.85017395,14.24214172,69.77838135,8.512267113,25.57534409,81.97264099,1023.982422,4.787236691,72.02400208,15.26810932
272,118.686997,33.084301,15,26.69887733,84.41916656,14.21566105,70.03042603,8.482239723,25.49954987,82.50480652,1033.566162,4.704797268,72.30383301,15.31474876
273,119.024002,32.9636,9,26.96918106,83.27149963,11.01526928,70.83737946,8.300011635,25.76493073,81.6477356,1048.310303,4.958898067,72.96808624,15.26941586
274,119.192001,32.903099,4,27.02453041,83.06705475,7.728128433,71.13173676,8.176045418,25.81984138,81.48470306,1048.212158,4.980374813,73.21795654,15.38973045
275,119.360001,32.8424,6,27.00605965,83.00559235,4.870835304,71.0471344,8.103055,25.80533218,81.3582077,1038.690063,4.914628029,73.05836487,15.36120224
276,120.025002,32.598599,1,26.84773636,83.80503845,6.469871998,73.18422699,8.09373188,25.79410744,82.54389954,1069.72168,5.018734455,75.1786499,15.45465565
277,119.859001,32.659698,3,27.01908302,83.50876617,6.997823238,72.552948,8.126086235,25.81300735,82.16944885,1063.797607,5.009190083,74.58511353,15.39454842
278,119.693001,32.720699,3,27.02344131,83.17321777,6.060198784,71.63038635,8.110850334,25.81996727,81.65457153,1050.538574,4.971688747,73.66215515,15.41442776
279,119.527,32.781601,2,27.00454903,83.00844574,4.714480877,71.05584717,8.099433899,25.80398178,81.35971832,1038.288818,4.910677433,73.06253815,15.36653328
280,120.189003,32.5373,2,26.83583069,83.87589264,6.458368301,73.4373703,8.060261726,25.81544685,82.65345001,1075.248047,5.067398548,75.46538544,15.53168869
281,120.517998,32.414501,5,26.85123825,83.51027679,6.647882462,73.25106049,7.80658102,26.05742455,82.21144867,1098.292236,5.454540253,75.61354065,15.58873558
282,120.353996,32.476002,5,26.85723114,83.72928619,6.634315014,73.35319519,7.96589756,25.90492821,82.4910202,1083.434204,5.21298933,75.50872803,15.5391674
283,120.681,32.352902,2,26.95633888,83.27845764,6.712440491,72.954422,7.67305994,26.20477104,81.92961121,1108.773193,5.696156502,75.57110596,15.69388103
284,121.005997,32.229401,6,27.07814026,83.20257568,6.505033016,72.72623444,7.461683273,26.33982468,81.76006317,1118.141968,5.966153145,75.67341614,15.7604866
285,120.844002,32.291199,2,27.09230423,83.16650391,6.635653496,72.74965668,7.586387157,26.30130768,81.78487396,1114.813843,5.861903667,75.56700897,15.70716286
286,121.329002,32.105301,5,26.69561958,83.95772552,6.388669014,73.87123108,6.979794979,26.10789871,82.33133698,1111.617798,5.774307251,76.65342712,15.8448925
287,121.167999,32.167499,2,26.87392616,83.40057373,6.49932909,73.09853363,7.277909279,26.28751564,81.87098694,1120.132324,5.938302517,76.00800323,15.85447502
